timestamp,action_type,action_side,qty
1761080456643,ADD_ORDER,BUY,1
1761080456643,ADD_ORDER,BUY,2
1761080456643,ADD_ORDER,SELL,2
1761080456643,ADD_ORDER,BUY,5
1761080456643,ADD_ORDER,BUY,5
1761080456643,ADD_ORDER,BUY,3
1761080456643,ADD_ORDER,SELL,5
1761080456698,CANCEL_ALL,BUY,0
1761080456698,MARKET_ORDER,SELL,100
1761080456698,MARKET_ORDER,SELL,100
1761080456698,MARKET_ORDER,SELL,100
1761080456698,MARKET_ORDER,SELL,100
1761080456698,MARKET_ORDER,SELL,100
1761080456754,CANCEL_ALL,BUY,0
1761080456754,MARKET_ORDER,SELL,100
1761080456755,MARKET_ORDER,SELL,100
1761080456755,MARKET_ORDER,SELL,100
1761080456755,MARKET_ORDER,SELL,100
1761080456755,MARKET_ORDER,SELL,100
1761080456812,CANCEL_ALL,BUY,0
1761080456812,MARKET_ORDER,SELL,100
1761080456813,MARKET_ORDER,SELL,100
1761080456813,MARKET_ORDER,SELL,100
1761080456813,MARKET_ORDER,SELL,100
1761080456813,MARKET_ORDER,SELL,100
1761080456870,CANCEL_ALL,BUY,0
1761080456870,MARKET_ORDER,SELL,100
1761080456870,MARKET_ORDER,SELL,100
1761080456871,MARKET_ORDER,SELL,100
1761080456871,MARKET_ORDER,SELL,100
1761080456871,MARKET_ORDER,SELL,100
1761080456927,CANCEL_ALL,BUY,0
1761080456928,MARKET_ORDER,SELL,100
1761080456928,MARKET_ORDER,SELL,100
1761080456928,MARKET_ORDER,SELL,100
1761080456928,MARKET_ORDER,SELL,100
1761080456928,MARKET_ORDER,SELL,100
1761080456984,CANCEL_ALL,BUY,0
1761080456985,MARKET_ORDER,SELL,100
1761080456985,MARKET_ORDER,SELL,100
1761080456985,MARKET_ORDER,SELL,100
1761080456985,MARKET_ORDER,SELL,100
1761080456985,MARKET_ORDER,SELL,100
1761080457042,CANCEL_ALL,BUY,0
1761080457042,MARKET_ORDER,SELL,100
1761080457042,MARKET_ORDER,SELL,100
1761080457043,MARKET_ORDER,SELL,100
1761080457043,MARKET_ORDER,SELL,100
1761080457043,MARKET_ORDER,SELL,100
1761080457094,CANCEL_ALL,BUY,0
1761080457095,MARKET_ORDER,SELL,100
1761080457095,MARKET_ORDER,SELL,100
1761080457095,MARKET_ORDER,SELL,100
1761080457095,MARKET_ORDER,SELL,100
1761080457095,MARKET_ORDER,SELL,100
1761080457152,CANCEL_ALL,BUY,0
1761080457152,MARKET_ORDER,SELL,100
1761080457152,MARKET_ORDER,SELL,100
1761080457152,MARKET_ORDER,SELL,100
1761080457152,MARKET_ORDER,SELL,100
1761080457152,MARKET_ORDER,SELL,100
1761080457204,CANCEL_ALL,BUY,0
1761080457205,MARKET_ORDER,SELL,100
1761080457205,MARKET_ORDER,SELL,100
1761080457205,MARKET_ORDER,SELL,100
1761080457205,MARKET_ORDER,SELL,100
1761080457205,MARKET_ORDER,SELL,100
1761080457260,CANCEL_ALL,BUY,0
1761080457260,MARKET_ORDER,SELL,100
1761080457260,MARKET_ORDER,SELL,100
1761080457260,MARKET_ORDER,SELL,100
1761080457260,MARKET_ORDER,SELL,100
1761080457260,MARKET_ORDER,SELL,100
1761080457315,CANCEL_ALL,BUY,0
1761080457315,MARKET_ORDER,SELL,100
1761080457315,MARKET_ORDER,SELL,100
1761080457316,MARKET_ORDER,SELL,100
1761080457316,MARKET_ORDER,SELL,100
1761080457316,MARKET_ORDER,SELL,100
1761080457368,CANCEL_ALL,BUY,0
1761080457368,MARKET_ORDER,SELL,100
1761080457369,MARKET_ORDER,SELL,100
1761080457369,MARKET_ORDER,SELL,100
1761080457369,MARKET_ORDER,SELL,100
1761080457369,MARKET_ORDER,SELL,100
1761080457425,CANCEL_ALL,BUY,0
1761080457425,MARKET_ORDER,SELL,100
1761080457425,MARKET_ORDER,SELL,100
1761080457425,MARKET_ORDER,SELL,100
1761080457426,MARKET_ORDER,SELL,100
1761080457426,MARKET_ORDER,SELL,100
1761080457482,CANCEL_ALL,BUY,0
1761080457482,MARKET_ORDER,SELL,100
1761080457482,MARKET_ORDER,SELL,100
1761080457482,MARKET_ORDER,SELL,100
1761080457482,MARKET_ORDER,SELL,100
1761080457482,MARKET_ORDER,SELL,100
1761080457538,CANCEL_ALL,BUY,0
1761080457538,MARKET_ORDER,SELL,100
1761080457538,MARKET_ORDER,SELL,100
1761080457538,MARKET_ORDER,SELL,100
1761080457538,MARKET_ORDER,SELL,100
1761080457538,MARKET_ORDER,SELL,100
1761080457590,CANCEL_ALL,BUY,0
1761080457590,MARKET_ORDER,SELL,100
1761080457590,MARKET_ORDER,SELL,100
1761080457590,MARKET_ORDER,SELL,100
1761080457590,MARKET_ORDER,SELL,100
1761080457590,MARKET_ORDER,SELL,100
1761080457646,CANCEL_ALL,BUY,0
1761080457646,MARKET_ORDER,SELL,100
1761080457647,MARKET_ORDER,SELL,100
1761080457647,MARKET_ORDER,SELL,100
1761080457647,MARKET_ORDER,SELL,100
1761080457647,MARKET_ORDER,SELL,100
1761080457703,CANCEL_ALL,BUY,0
1761080457703,MARKET_ORDER,SELL,100
1761080457704,MARKET_ORDER,SELL,100
1761080457704,MARKET_ORDER,SELL,100
1761080457704,MARKET_ORDER,SELL,100
1761080457704,MARKET_ORDER,SELL,100
